dcid	Absences	Behavior	Comment	Course_Equiv	Course_Name	Course_Number	Credit_Type	DateStored	EarnedCrHrs	ExcludeFromClassRank	ExcludeFromGPA	ExcludeFromGradeSuppression	ExcludeFromGraduation	ExcludeFromHonorRoll	ExcludeFromTranscripts	GPA_Points	Grade	Grade_Level	GradeScale_Name	IsEarnedCrHrsFromGB	IsPotentialCrHrsFromGB	Numeric	PotentialCrHrs	Replaced_DCID	Replaced_Equivalent_Course	Replaced_Grade	SchoolID	SchoolName	SectionID	StoreCode	StudentID	Tardies	Teacher_Name	TermBinsName	TermID	TRANSACTION_DATE
336667336	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	94	0.5				2517	Blueberry Creek Middle School	28852	Q1	1220082363	0	"Lewis, Ava"	Q1	3303	3/20/2024
335369698	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28902	Q1	1866237481	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
339439220	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28119	Q1	5657444557	0	"Cherry, Margaret"	Q1	3303	3/20/2024
337608406	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28212	Q1	8183915489	0	"Patel, Jayden"	Q1	3303	3/20/2024
333782401	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28396	Q1	7757061840	0	"Jackson, Christopher"	Q1	3303	3/20/2024
334076390	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28922	Q1	3262280047	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
337732079	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	20895	Q1	8726870409	0	"Thompson, William"	Q1	3303	3/20/2024
339330689	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28922	Q1	6771382658	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
335581348	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21541	Q1	8064045754	0	"Brown, Olivia"	Q1	3303	3/20/2024
338857996	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28914	Q1	9285001321	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
332410059	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28862	Q1	8223037774	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
333798271	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21020	Q1	3882826952	0	"Oliva, Sophia"	Q1	3303	4/26/2024
337069776	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28563	Q1	2942779087	0	"Cherry, Margaret"	Q1	3303	3/20/2024
337193476	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	27939	Q1	2475589295	0	"Cherry, Margaret"	Q1	3303	3/20/2024
331609903	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21020	Q1	7811921419	0	"Oliva, Sophia"	Q1	3303	3/20/2024
335773715	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28920	Q1	7308819813	0	"Garcia, Emily"	Q1	3303	3/20/2024
334004728	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28858	Q1	4193555563	0	"Miller, Daniel"	Q1	3303	3/20/2024
334319450	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21346	Q1	4343112250	0	"Brown, Olivia"	Q1	3303	3/20/2024
338363981	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21248	Q1	7239763599	0	"Wright, Evelyn"	Q1	3303	3/20/2024
331554531	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21346	Q1	7558553522	0	"Brown, Olivia"	Q1	3303	3/20/2024
336961928	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21541	Q1	9739725007	0	"Brown, Olivia"	Q1	3303	3/20/2024
332709402	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28912	Q1	6010607071	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
335103832	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28894	Q1	5232767943	0	"Garcia, Emily"	Q1	3303	3/20/2024
334445028	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	9069524434	0	"Brown, Olivia"	Q1	3303	3/20/2024
336517066	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	5109907464	0	"Brown, Olivia"	Q1	3303	3/20/2024
333825039	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28862	Q1	8269884630	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
334337785	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28029	Q1	4857514007	0	"Patel, Jayden"	Q1	3303	3/20/2024
338999255	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28922	Q1	4322219797	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
334121938	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28862	Q1	5155422816	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
335963974	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	90	0.5				7064	Apple Grove Middle School	21439	Q1	8147447985	0	"Oliva, Sophia"	Q1	3303	3/20/2024
337423526	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	5144836801	0	"Brown, Olivia"	Q1	3303	3/20/2024
336959859	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	90	0.5				7064	Apple Grove Middle School	21439	Q1	5109450030	0	"Oliva, Sophia"	Q1	3303	3/20/2024
332452837	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28859	Q1	9936449533	0	"Miller, Daniel"	Q1	3303	3/20/2024
332214751	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28854	Q1	3721360209	0	"Garcia, Emily"	Q1	3303	3/20/2024
337963964	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	96	0.5				7064	Apple Grove Middle School	21135	Q1	1745053268	0	"Oliva, Sophia"	Q1	3303	3/20/2024
337188853	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	99	0.5				2517	Blueberry Creek Middle School	28892	Q1	1620578091	0	"Miller, Daniel"	Q1	3303	3/20/2024
339661683	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	94.89	0.5				3804	Cherry Hill Middle School	28482	Q1	7289428566	0	"Patel, Jayden"	Q1	3303	3/20/2024
331206394	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	93.94	0.5				3804	Cherry Hill Middle School	28026	Q1	6934322190	0	"Jackson, Christopher"	Q1	3303	3/20/2024
335308513	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	94	0.5				7064	Apple Grove Middle School	21345	Q1	7213989961	0	"Oliva, Sophia"	Q1	3303	3/20/2024
338055120	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28119	Q1	5031039375	0	"Cherry, Margaret"	Q1	3303	3/20/2024
334143424	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		2	C	7	Middle School Grade Scale	FALSE	FALSE	79	0.5				2517	Blueberry Creek Middle School	28854	Q1	1509361502	0	"Garcia, Emily"	Q1	3303	3/20/2024
338320605	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28857	Q1	4099873344	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
338941321	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21346	Q1	2435754618	0	"Brown, Olivia"	Q1	3303	3/20/2024
332446576	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28119	Q1	7179258204	0	"Cherry, Margaret"	Q1	3303	3/20/2024
335231148	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	94	0.5				2517	Blueberry Creek Middle School	28862	Q1	5731827906	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
334321788	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21541	Q1	9270817401	0	"Brown, Olivia"	Q1	3303	3/20/2024
332724283	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	99	0.5				7064	Apple Grove Middle School	21439	Q1	7390164315	0	"Oliva, Sophia"	Q1	3303	3/20/2024
332019887	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		3	B	8	Middle School Grade Scale	FALSE	FALSE	86	0.5				2517	Blueberry Creek Middle School	28914	Q1	2231020460	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
331864472	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28903	Q1	1146666709	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
334878979	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	99.43	0.5				3804	Cherry Hill Middle School	28482	Q1	1041971422	0	"Patel, Jayden"	Q1	3303	3/20/2024
332814982	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	95	0.5				7064	Apple Grove Middle School	21135	Q1	1031398535	0	"Oliva, Sophia"	Q1	3303	3/20/2024
338795905	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	6923660211	0	"Brown, Olivia"	Q1	3303	3/20/2024
333962969	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28212	Q1	3397979127	0	"Patel, Jayden"	Q1	3303	3/20/2024
338779333	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	97	0.5				7064	Apple Grove Middle School	21135	Q1	6148358425	0	"Oliva, Sophia"	Q1	3303	6/5/2024
339271316	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28859	Q1	5278583827	0	"Miller, Daniel"	Q1	3303	3/20/2024
336279793	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21326	Q1	1773678255	0	"Thompson, William"	Q1	3303	3/20/2024
332764635	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	93	0.5				2517	Blueberry Creek Middle School	28902	Q1	2107711401	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
332280436	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	97	0.5				7064	Apple Grove Middle School	21135	Q1	9061169677	0	"Oliva, Sophia"	Q1	3303	3/20/2024
333952246	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21031	Q1	2124329821	0	"Thompson, William"	Q1	3303	3/20/2024
334831521	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28300	Q1	8872078655	0	"Jackson, Christopher"	Q1	3303	3/20/2024
338212587	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28903	Q1	2874810229	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
333744781	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28396	Q1	2597216938	0	"Jackson, Christopher"	Q1	3303	3/20/2024
337506696	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		3	B	7	Middle School Grade Scale	FALSE	FALSE	80	0.5				2517	Blueberry Creek Middle School	28892	Q1	6501148171	0	"Miller, Daniel"	Q1	3303	3/20/2024
333951325	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	6063388295	0	"Brown, Olivia"	Q1	3303	3/20/2024
337755805	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21541	Q1	3674840976	0	"Brown, Olivia"	Q1	3303	3/20/2024
338480919	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		2	C	8	Middle School Grade Scale	FALSE	FALSE	74	0.5				2517	Blueberry Creek Middle School	28884	Q1	6909233876	0	"Miller, Daniel"	Q1	3303	3/20/2024
339775656	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	96.59	0.5				3804	Cherry Hill Middle School	28482	Q1	6747298393	0	"Patel, Jayden"	Q1	3303	3/20/2024
331310677	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28902	Q1	4696717654	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
333712933	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	27939	Q1	8153802616	0	"Cherry, Margaret"	Q1	3303	3/20/2024
333011400	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28894	Q1	8581698496	0	"Garcia, Emily"	Q1	3303	3/20/2024
333223852	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28874	Q1	8767157334	0	"Lewis, Ava"	Q1	3303	3/20/2024
337226077	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28026	Q1	6380806010	0	"Jackson, Christopher"	Q1	3303	3/20/2024
333850237	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	1353343663	0	"Brown, Olivia"	Q1	3303	3/20/2024
336528162	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28026	Q1	7599556315	0	"Jackson, Christopher"	Q1	3303	3/20/2024
334151367	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	94	0.5				2517	Blueberry Creek Middle School	28854	Q1	2154140497	0	"Garcia, Emily"	Q1	3303	3/20/2024
332230003	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	93	0.5				2517	Blueberry Creek Middle School	28857	Q1	7697939583	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
338634699	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21346	Q1	4158434330	0	"Brown, Olivia"	Q1	3303	3/20/2024
332951792	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	8674529742	0	"Brown, Olivia"	Q1	3303	3/20/2024
335430891	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28894	Q1	7603558602	0	"Garcia, Emily"	Q1	3303	3/20/2024
335283823	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	1	FALSE	FALSE	0		0		7	Middle School Grade Scale	FALSE	FALSE	0	0.5				7064	Apple Grove Middle School	21346	Q1	6040694220	0	"Brown, Olivia"	Q1	3303	3/20/2024
331683469	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28853	Q1	8637426983	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
334615506	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28857	Q1	1332778677	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
332400688	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28857	Q1	7536814707	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
333667400	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21365	Q1	6641923154	0	"Oliva, Sophia"	Q1	3303	3/20/2024
339956071	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	94	0.5				2517	Blueberry Creek Middle School	28857	Q1	6559016202	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
332820045	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	95	0.5				7064	Apple Grove Middle School	21326	Q1	6594416763	0	"Thompson, William"	Q1	3303	3/20/2024
333350423	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	20895	Q1	6173218863	0	"Thompson, William"	Q1	3303	3/20/2024
336103210	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28858	Q1	4760219319	0	"Miller, Daniel"	Q1	3303	3/20/2024
333716995	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	20895	Q1	6050978167	0	"Thompson, William"	Q1	3303	3/20/2024
332882867	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28563	Q1	4458073563	0	"Cherry, Margaret"	Q1	3303	3/20/2024
339812807	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	27939	Q1	2791277818	0	"Cherry, Margaret"	Q1	3303	3/20/2024
333512283	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	97	0.5				7064	Apple Grove Middle School	21439	Q1	7328565087	0	"Oliva, Sophia"	Q1	3303	3/20/2024
333667879	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		3	B	7	Middle School Grade Scale	FALSE	FALSE	83	0.5				2517	Blueberry Creek Middle School	28893	Q1	9716995793	0	"Lewis, Ava"	Q1	3303	3/20/2024
331015354	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28913	Q1	1776215322	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
333542716	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	91.67	0.5				3804	Cherry Hill Middle School	28029	Q1	8516873949	0	"Patel, Jayden"	Q1	3303	3/20/2024
333201276	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28904	Q1	7563329531	0	"Miller, Daniel"	Q1	3303	3/20/2024
333473839	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28026	Q1	1811297011	0	"Jackson, Christopher"	Q1	3303	3/20/2024
337893444	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	99	0.5				2517	Blueberry Creek Middle School	28884	Q1	2721670692	0	"Miller, Daniel"	Q1	3303	3/20/2024
336445634	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28860	Q1	8106377976	0	"Lewis, Ava"	Q1	3303	3/20/2024
